id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
2021-04-07-8,calculate_twct,0.005,0.5,MOVE,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.005,0.5,MOVE,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.005,0.5,MOVE,empty,1,36840,7,36840,7,0,0.0020170211791992188
2021-04-08-10,calculate_twct,0.005,0.5,MOVE,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.005,0.5,MOVE,empty,1,18600,13.043478260869565,18660,13.695652173913043,0,107.99489760398865
2021-04-08-11,calculate_twct,0.005,0.5,MOVE,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.005,0.5,MOVE,empty,1,63420,28.085106382978722,63660,29.361702127659573,0,155.45972800254822
2021-04-08-6,calculate_twct,0.005,0.5,MOVE,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.005,0.5,MOVE,empty,1,63855,36.19047619047619,64035,36.666666666666664,0,234.0419511795044
2021-04-08-7,calculate_twct,0.005,0.5,MOVE,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.005,0.5,MOVE,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,99.12887477874756
2021-04-08-8,calculate_twct,0.005,0.5,MOVE,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.005,0.5,MOVE,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.005,0.5,MOVE,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.005,0.5,MOVE,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,96.98262858390808
2021-04-09-11,calculate_twct,0.005,0.5,MOVE,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.005,0.5,MOVE,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.005,0.5,MOVE,empty,1,53805,21.11111111111111,53940,21.38888888888889,0,112.58364605903625
2021-04-09-7,calculate_twct,0.005,0.5,MOVE,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.005,0.5,MOVE,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,98.49965786933899
2021-04-09-8,calculate_twct,0.005,0.5,MOVE,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.005,0.5,MOVE,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,99.1996841430664
2021-04-09-9,calculate_twct,0.005,0.5,MOVE,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,64200,32.1,64200,32.1,0,0.02200174331665039
2021-04-05-10,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,14700,1.7647058823529411,14745,2.6470588235294117,0,121.55649638175964
2021-04-05-11,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,43380,21.666666666666668,43425,22,0,137.299973487854
2021-04-05-6,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,53725,55.3,53755,55.4,0,127.382488489151
2021-04-05-8,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.033940792083740234
2021-04-06-10,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,108.85754871368408
2021-04-06-11,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.0449984073638916
2021-04-06-8,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,41820,21.6,41835,21.9,0,136.15345191955566
2021-04-06-9,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,26325,23.076923076923077,26445,23.653846153846153,0,120.07815480232239
2021-04-07-11,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004006147384643555
2021-04-07-6,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.023071765899658203
2021-04-07-8,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,36840,7,36840,7,0,0.00206756591796875
2021-04-08-10,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,18600,13.043478260869565,18660,13.695652173913043,0,106.16635465621948
2021-04-08-11,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,63420,28.085106382978722,63660,29.361702127659573,0,156.52831649780273
2021-04-08-6,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,63855,36.19047619047619,64035,36.666666666666664,0,236.20949912071228
2021-04-08-7,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,100.5882716178894
2021-04-08-8,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,98.33679366111755
2021-04-09-11,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,53805,21.11111111111111,53940,21.38888888888889,0,112.70005488395691
2021-04-09-7,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,98.5616545677185
2021-04-09-8,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.005,0.5,MOVE_PROC,empty,1,42630,20.48076923076923,42780,20.48076923076923,0,99.85488247871399
2021-04-09-9,calculate_twct,0.005,0.5,MOVE_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,64200,32.1,64200,32.1,0,0.009091377258300781
2021-04-05-10,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.020014524459838867
2021-04-06-10,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.031902313232421875
2021-04-06-8,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004019737243652344
2021-04-07-6,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,58110,36.09375,58110,36.09375,0,0.02207207679748535
2021-04-07-8,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,36840,7,36840,7,0,0.0021011829376220703
2021-04-08-10,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,65100,35.1,65415,34.2,0,205.99276566505432
2021-04-09-10,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,53805,21.11111111111111,53925,21.944444444444443,0,199.7052662372589
2021-04-09-7,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,274.57635378837585
2021-04-09-8,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,64200,32.1,64200,32.1,0,0.022997379302978516
2021-04-05-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.020075559616088867
2021-04-06-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.019095182418823242
2021-04-06-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.0050623416900634766
2021-04-07-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.02405071258544922
2021-04-07-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,36840,7,36840,7,0,0.0021011829376220703
2021-04-08-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,65100,35.1,65415,34.2,0,203.4053475856781
2021-04-09-10,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,53805,21.11111111111111,53925,21.944444444444443,0,200.5152759552002
2021-04-09-7,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,274.5333921909332
2021-04-09-8,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.005,0.5,SWAP_ALL_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,64200,32.1,64200,32.1,0,0.021997690200805664
2021-04-05-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.02103710174560547
2021-04-06-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.020082473754882812
2021-04-06-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.003991365432739258
2021-04-07-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,58110,36.09375,58110,36.09375,0,0.026993751525878906
2021-04-07-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,empty,1,36840,7,36840,7,0,0.0021011829376220703
2021-04-08-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.005,0.5,PROCESSING_TIMES,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.01,MOVE,empty,1,64200,32.1,64200,32.1,0,0.00999307632446289
2021-04-05-10,calculate_twct,0.02,0.01,MOVE,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.01,MOVE,empty,1,14700,1.7647058823529411,14745,2.6470588235294117,0,120.53001403808594
2021-04-05-11,calculate_twct,0.02,0.01,MOVE,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.01,MOVE,empty,1,43380,21.666666666666668,43425,22,0,126.31942987442017
2021-04-05-6,calculate_twct,0.02,0.01,MOVE,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.01,MOVE,empty,1,52335,29.25,52665,29.75,0,256.56825947761536
2021-04-05-7,calculate_twct,0.02,0.01,MOVE,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.01,MOVE,empty,1,53725,55.3,53755,55.4,0,127.23691248893738
2021-04-05-8,calculate_twct,0.02,0.01,MOVE,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.01,MOVE,empty,1,48075,25.363636363636363,48780,26.727272727272727,0,263.70143246650696
2021-04-05-9,calculate_twct,0.02,0.01,MOVE,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.01,MOVE,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.04799938201904297
2021-04-06-10,calculate_twct,0.02,0.01,MOVE,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.01,MOVE,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,109.6477370262146
2021-04-06-11,calculate_twct,0.02,0.01,MOVE,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.01,MOVE,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.01,MOVE,empty,1,74205,47.785714285714285,74820,48.642857142857146,0,294.4591829776764
2021-04-06-7,calculate_twct,0.02,0.01,MOVE,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.01,MOVE,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.020060300827026367
2021-04-06-8,calculate_twct,0.02,0.01,MOVE,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.01,MOVE,empty,1,41820,21.6,41835,21.9,0,135.376079082489
2021-04-06-9,calculate_twct,0.02,0.01,MOVE,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.01,MOVE,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.01,MOVE,empty,1,26325,23.076923076923077,26445,23.653846153846153,0,120.18177938461304
2021-04-07-11,calculate_twct,0.02,0.01,MOVE,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.01,MOVE,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.005000114440917969
2021-04-07-6,calculate_twct,0.02,0.01,MOVE,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.01,MOVE,empty,1,57075,33.214285714285715,57645,34.017857142857146,0,164.19481468200684
2021-04-07-7,calculate_twct,0.02,0.01,MOVE,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.01,MOVE,empty,1,58110,36.09375,58110,36.09375,0,0.03999900817871094
2021-04-07-8,calculate_twct,0.02,0.01,MOVE,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.01,MOVE,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,86.77590155601501
2021-04-07-9,calculate_twct,0.02,0.01,MOVE,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.01,MOVE,empty,1,36840,7,36840,7,0,0.004001617431640625
2021-04-08-10,calculate_twct,0.02,0.01,MOVE,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.01,MOVE,empty,1,18600,13.043478260869565,18660,13.695652173913043,0,107.6938259601593
2021-04-08-11,calculate_twct,0.02,0.01,MOVE,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.01,MOVE,empty,1,63420,28.085106382978722,63660,29.361702127659573,0,156.18545532226562
2021-04-08-6,calculate_twct,0.02,0.01,MOVE,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.01,MOVE,empty,1,63855,36.19047619047619,64830,38.80952380952381,0,110.56038069725037
2021-04-08-7,calculate_twct,0.02,0.01,MOVE,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.01,MOVE,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,100.93311548233032
2021-04-08-8,calculate_twct,0.02,0.01,MOVE,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.01,MOVE,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.01,MOVE,empty,1,65100,35.1,66225,37.8,0,109.66725754737854
2021-04-09-10,calculate_twct,0.02,0.01,MOVE,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.01,MOVE,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,97.73243069648743
2021-04-09-11,calculate_twct,0.02,0.01,MOVE,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.01,MOVE,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.01,MOVE,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,103.60088586807251
2021-04-09-7,calculate_twct,0.02,0.01,MOVE,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.01,MOVE,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,97.43794536590576
2021-04-09-8,calculate_twct,0.02,0.01,MOVE,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.01,MOVE,empty,1,42630,20.48076923076923,43185,21.346153846153847,0,91.31576108932495
