id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_cmax,original_avgw,perturbed_cmax,perturbed_avgw,privacy_loss,time_found
755,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,242,98.6,243,99.73333333333333,0,205.1587302684784
689,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,72,27.733333333333334,,,,300
680,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,202,85.9090909090909,202,86.72727272727273,0,0.05639195442199707
226,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,55,5,,,,300
656,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,53,13,,,,300
915,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,220,88,,,,300
712,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,87,26.23076923076923,87,27,0,199.8094835281372
328,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,308,140.25,309,140.65,0,235.19492268562317
164,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,150,52.666666666666664,,,,300
781,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,116,37.75,,,,300
832,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,367,168.4,,,,300
209,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,78,23.5,,,,300
327,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,91,28.09090909090909,91,28.545454545454547,0,0.4754953384399414
771,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,93,24.846153846153847,,,,300
410,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,826,410.7,828,412.95,0,236.76473116874695
2,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,370,174.27272727272728,371,174.72727272727272,0,1.2732102870941162
116,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,406,200.57142857142858,408,205.57142857142858,0,204.1511583328247
836,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,30,7.666666666666667,,,,300
621,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,85,27.22222222222222,85,27.22222222222222,0,2.917433261871338
36,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,86,18,86,18,0,0.01724076271057129
190,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,770,373.36842105263156,,,,300
775,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,41,12,,,,300
418,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,132,40.57142857142857,,,,300
652,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,120,45.89473684210526,,,,300
119,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,199,59.57142857142857,199,59.5,0,207.16691255569458
214,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,41,7.571428571428571,41,7,0,0.7329087257385254
39,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,233,93.89473684210526,234,93.63157894736842,0,226.66755771636963
995,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,68,20.181818181818183,68,19.636363636363637,0,213.08388113975525
785,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,146,70.71428571428571,,,,300
840,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,133,48.75,133,47.625,0,0.14671111106872559
160,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,91,31.571428571428573,,,,300
911,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,126,26.555555555555557,,,,300
61,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,167,64.8,167,67.2,0,176.1824676990509
676,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,107,24.6,107,27.2,0,0.04187273979187012
92,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,727,342.4375,,,,300
198,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,705,336.5,,,,300
537,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,125,50.35294117647059,,,,300
141,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,200,90.8125,201,89.4375,0,221.35215735435486
205,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,204,91,,,,300
818,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,71,16.4,71,19.6,0,0.1664736270904541
399,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,60,24.625,60,24.4375,0,0.38213062286376953
62,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,99,37.2,,,,300
243,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,218,93.33333333333333,219,92.83333333333333,0,227.91332387924194
679,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,38,11,38,10.933333333333334,0,215.5885956287384
919,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,172,74.25,,,,300
574,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,195,84.5,195,83.3,0,3.4877676963806152
168,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,87,42.666666666666664,,,,300
322,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,42,16.545454545454547,,,,300
410,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,826,410.7,,,,300
396,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,57,8.857142857142858,57,9.428571428571429,0,0.04974222183227539
817,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,204,88.875,205,91,0,186.7645182609558
326,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,107,33.55555555555556,,,,300
690,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,94,36.94117647058823,94,36.35294117647059,0,222.1448211669922
87,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,74,21.25,74,21.25,0,3.557539224624634
789,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,255,121,,,,300
66,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,205,71.55555555555556,,,,300
448,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,33,2.8,33,3.2,0,0.013767719268798828
414,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,667,354.6,,,,300
533,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,34,11.125,,,,300
88,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,219,97.72727272727273,220,98.9090909090909,0,185.8215868473053
779,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,408,183.33333333333334,,,,300
96,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,101,34.666666666666664,,,,300
592,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,185,81.4,185,81.33333333333333,0,0.3692781925201416
618,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,exhausted,,100,21.142857142857142,,,,52.86744546890259
201,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,54,17.7,,,,300
447,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,45,3.6,45,3.6,0,0.021349668502807617
370,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,85,28.142857142857142,85,30.142857142857142,0,2.7784008979797363
475,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,97,42.142857142857146,,,,300
290,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,112,55.266666666666666,,,,300
611,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,88,27.555555555555557,88,27.77777777777778,0,18.960639238357544
347,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,127,33,,,,300
126,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,189,73,189,74.81818181818181,0,192.6160295009613
260,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,191,71.78947368421052,,,,300
870,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,76,24.22222222222222,76,25.555555555555557,0,155.9875590801239
485,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,207,87.21052631578948,,,,300
129,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,176,72.3,176,72.7,0,234.7921335697174
552,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,500,256,,,,300
718,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,559,270.07142857142856,,,,300
481,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,133,37.5,,,,300
264,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,260,109.25,,,,300
318,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,99,19.333333333333332,99,18.88888888888889,0,5.702752590179443
722,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,59,12.333333333333334,59,9.166666666666666,0,0.02860856056213379
899,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,105,36,105,34.5,0,0.16788339614868164
556,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,425,181.47058823529412,,,,300
988,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,110,31.5,,,,300
294,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,207,84.33333333333333,,,,300
420,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,729,364.7368421052632,732,367.8421052631579,0,223.92105269432068
471,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,110,43.42857142857143,,,,300
317,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,54,9,54,9,0,0.011261701583862305
109,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,71,21,,,,300
943,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,519,243,520,244.15384615384616,0,190.59097242355347
343,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,55,16,,,,300
978,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,49,8.6,,,,300
775,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,41,12,41,12.166666666666666,0,223.87972283363342
980,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,73,20.875,,,,300
714,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,110,34.888888888888886,,,,300
478,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,210,91.2,211,90.2,0,0.01637411117553711
857,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,59,18,,,,300
197,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,363,175.1,364,175.7,0,239.1688196659088
489,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,69,27.76923076923077,,,,300
970,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,74,11,,,,300
340,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,73,17.625,73,17.625,0,4.413376331329346
101,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,188,70.26315789473684,,,,300
198,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,705,336.5,706,337.65,0,232.29769587516785
914,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,188,84.17647058823529,188,84.52941176470588,0,223.49900341033936
479,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,57,11.428571428571429,,,,300
633,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,56,15,,,,300
828,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,112,50.333333333333336,112,50.166666666666664,0,4.9505650997161865
105,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,91,34.6,,,,300
793,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,248,118.70588235294117,249,119.41176470588235,0,222.48398208618164
974,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,138,41,,,,300
171,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,69,26.666666666666668,69,26.666666666666668,0,2.1488916873931885
637,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,185,96.44444444444444,,,,300
298,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,173,83.38461538461539,,,,300
646,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,160,80.75,160,82.3,0,234.00832986831665
827,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,148,61.84615384615385,148,61.38461538461539,0,0.6350750923156738
710,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,415,216,,,,300
984,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,104,31.1,,,,300
491,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,254,128,255,132.46153846153845,0,192.88249516487122
268,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,173,88.13333333333334,,,,300
544,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,68,15.333333333333334,68,15.333333333333334,0,0.08093810081481934
649,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,349,166.71428571428572,350,170.85714285714286,0,195.37316727638245
273,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,120,56.85,120,57.2,0,236.9156301021576
853,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,61,24.95,,,,300
19,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,100,32.7,100,32.4,0,0.1808466911315918
452,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,171,69.14285714285714,,,,300
139,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,511,250.46666666666667,512,252.4,0,207.81621980667114
503,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,63,24.272727272727273,63,23.454545454545453,0,183.86853981018066
20,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,145,69.4375,,,,300
585,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,199,70.9375,,,,300
360,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,240,128.27777777777777,,,,300
601,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,184,69.71428571428571,184,67.71428571428571,0,203.6013286113739
136,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,281,116.88888888888889,282,116.72222222222223,0,226.83407878875732
247,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,92,28.181818181818183,,,,300
390,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,91,41.111111111111114,,,,300
575,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,31,6.2,,,,300
243,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,218,93.33333333333333,,,,300
878,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,53,11.571428571428571,,,,300
430,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,104,41,104,42.083333333333336,0,191.23041677474976
571,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,185,63.611111111111114,,,,300
394,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,87,29.833333333333332,,,,300
886,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,117,65.66666666666667,117,64.55555555555556,0,2.417924404144287
307,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,325,157.42105263157896,325,158.31578947368422,0,226.92667436599731
456,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,122,30.6,,,,300
888,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,204,95.5,,,,300
364,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,53,18.63157894736842,,,,300
581,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,114,47.733333333333334,,,,300
308,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,66,13.666666666666666,66,14,0,0.1053011417388916
732,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,55,22,55,20.625,0,27.66424322128296
889,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,394,182.16666666666666,395,183.33333333333334,0,185.47086834907532
24,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,112,41.733333333333334,,,,300
188,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,286,130,286,133.94117647058823,0,223.05924606323242
579,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,112,42,,,,300
904,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,174,75.85714285714286,174,75.71428571428571,0,199.21869277954102
733,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,107,43.8125,,,,300
350,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,85,12.166666666666666,85,12.666666666666666,0,0.07413816452026367
870,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,76,24.22222222222222,,,,300
467,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,94,26.846153846153847,94,27.076923076923077,0,0.5277023315429688
187,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,153,63.4,153,63.4,0,3.7857680320739746
957,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,290,126,,,,300
126,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,189,73,,,,300
589,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,306,166.3,,,,300
880,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,130,36.84615384615385,,,,300
765,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,242,131.27777777777777,243,131.83333333333334,0,20.973819494247437
468,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,182,69.71428571428571,182,70.71428571428571,0,202.06529307365417
614,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,506,239.66666666666666,,,,300
554,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,69,21.1,69,20.1,0,38.756391525268555
122,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,153,61.13333333333333,,,,300
368,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,67,19.647058823529413,,,,300
28,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,53,19.857142857142858,,,,300
659,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,95,28.8,95,21.2,0,0.012007474899291992
953,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,472,225.35,,,,300
263,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,422,176,422,178.76470588235293,0,223.5067491531372
610,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,74,13.285714285714286,,,,300
837,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,108,38.888888888888886,108,39.44444444444444,0,12.802409172058105
481,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,133,37.5,133,37.125,0,2.664346694946289
884,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,157,64.0625,,,,300
398,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,74,20.3,,,,300
737,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,309,121.73684210526316,,,,300
161,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,301,154.05263157894737,302,155.78947368421052,0,223.46189522743225
41,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,273,111.52631578947368,273,112.10526315789474,0,232.07073879241943
656,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,53,13,53,12.666666666666666,0,0.01497197151184082
838,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,434,196.35,434,198.3,0,236.62078142166138
783,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,empty,1,71,20,71,19.8,0,0.09173417091369629
874,calculate_cmax,0.005,0.01,SWAP_ALL_PROC,timeout,,186,71.85714285714286,,,,300
331,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,169,57,169,57.18181818181818,0,186.205139875412
721,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,341,199.3846153846154,,,,300
41,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,273,111.52631578947368,,,,300
259,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,506,247.5,,,,300
965,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,367,176.9090909090909,366,176.0909090909091,0,20.362804412841797
862,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,202,87.5,,,,300
134,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,71,21.76923076923077,,,,300
704,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,157,68.8,157,68.53333333333333,0,4.338357448577881
945,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,173,77.91666666666667,,,,300
409,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,99,38.705882352941174,99,38.470588235294116,0,213.39779424667358
606,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,280,132.16666666666666,,,,300
892,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,90,33.45,,,,300
941,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,76,26.083333333333332,,,,300
856,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,52,9.428571428571429,52,9.428571428571429,0,0.06221818923950195
130,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,76,14.88888888888889,,,,300
896,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,247,105.94736842105263,,,,300
602,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,110,29.846153846153847,,,,300
983,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,118,49.6,118,49.6,0,6.517337799072266
45,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,99,31.846153846153847,,,,300
866,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,465,253.92857142857142,,,,300
100,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,29,3.4,29,3.4,0,0.06769132614135742
33,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,138,54.2,138,54.46666666666667,0,205.17882704734802
440,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,39,4.666666666666667,,,,300
380,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,208,81.4,208,81.1,0,41.83006429672241
801,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,116,52.333333333333336,116,51.916666666666664,0,2.4584403038024902
597,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,178,65.3157894736842,,,,300
372,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,140,47.8,,,,300
138,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,526,247.15384615384616,,,,300
562,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,185,82.33333333333333,185,82.66666666666667,0,8.404571533203125
949,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,84,40.05555555555556,,,,300
158,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,123,48.625,123,48.25,0,0.039493560791015625
255,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,130,48.285714285714285,,,,300
382,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,149,74,,,,300
567,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,97,25.4,,,,300
157,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,36,6.9,36,7.1,0,54.26713562011719
451,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,141,70.08333333333333,141,69.66666666666667,0,0.47188663482666016
251,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,250,113.85714285714286,,,,300
49,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,87,31.857142857142858,,,,300
729,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,173,61.15384615384615,,,,300
584,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,134,39.888888888888886,134,39.666666666666664,0,17.52678155899048
563,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,336,166.83333333333334,,,,300
369,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,114,38.06666666666667,114,38.266666666666666,0,214.07468366622925
591,calculate_cmax,0.005,0.01,PROCESSING_TIMES,exhausted,,160,65.16666666666667,,,,63.26191711425781
444,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,84,23,,,,300
686,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,35,5.333333333333333,35,5.333333333333333,0,9.073623180389404
376,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,752,354.3125,,,,300
593,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,288,124.44444444444444,,,,300
706,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,158,64.11111111111111,,,,300
992,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,238,92.23529411764706,,,,300
443,calculate_cmax,0.005,0.01,PROCESSING_TIMES,exhausted,,98,19.571428571428573,,,,106.52684330940247
845,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,116,56.5,,,,300
359,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,248,123.0909090909091,,,,300
113,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,256,105.75,,,,300
962,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,61,17.733333333333334,,,,300
96,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,101,34.666666666666664,,,,300
321,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,152,68.2,152,67.8,0,8.763976097106934
621,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,85,27.22222222222222,,,,300
100,calculate_cmax,0.005,0.01,PROCESSING_TIMES,exhausted,,29,3.4,,,,54.80404043197632
23,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,173,76.27777777777777,173,76.55555555555556,0,218.61464619636536
966,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,107,42.6,,,,300
92,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,727,342.4375,,,,300
627,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,65,14.125,65,14.125,0,0.20355224609375
117,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,69,14,,,,300
849,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,50,8.5,50,8.5,0,0.06327486038208008
523,calculate_cmax,0.005,0.01,PROCESSING_TIMES,exhausted,,125,44.1578947368421,,,,232.93473529815674
625,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,96,26.9,,,,300
62,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,99,37.2,,,,300
996,calculate_cmax,0.005,0.01,PROCESSING_TIMES,timeout,,276,153,,,,300
525,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,323,171,322,170.22222222222223,0,0.2977254390716553
212,calculate_cmax,0.005,0.01,PROCESSING_TIMES,empty,1,98,27.5,98,27.375,0,4.2225987911224365
