id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_cmax,original_avgw,perturbed_cmax,perturbed_avgw,privacy_loss,time_found
755,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,30,2.4,30,2.4,0,0.01551508903503418
32,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,796,384.72222222222223,798,385.55555555555554,0,220.6398503780365
458,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,199,79.4,202,79.4,0,189.06061673164368
876,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,282,121.5,,,,300
120,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,172,73.625,,,,300
951,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,103,41.875,,,,300
458,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,199,79.4,,,,300
612,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,45,12.909090909090908,,,,300
360,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,158,64.5,158,64.25,0,0.45038747787475586
886,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,148,72.0625,,,,300
457,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,140,54.3,146,54.3,0,240.88815236091614
245,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,189,79.28571428571429,,,,300
577,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,102,39.55555555555556,,,,300
338,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,108,42.294117647058826,108,42.35294117647059,0,236.70369410514832
963,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,52,13,52,13,0,0.10150957107543945
42,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,33,8.5,,,,300
481,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,75,14.4,,,,0.29442262649536133
450,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,137,45.3,,,,300
959,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,307,185.8,,,,300
400,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,199,91.63157894736842,199,91.63157894736842,0,246.6225869655609
128,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,121,51.07692307692308,,,,300
337,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,463,254,463,253.75,0,227.51121592521667
757,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,99,23.571428571428573,,,,39.08388566970825
587,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,332,148.66666666666666,,,,300
454,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,199,93.33333333333333,,,,300
631,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,212,76.3125,212,76.3125,0,217.43141293525696
107,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,233,91.4,,,,1.6541268825531006
46,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,172,70,,,,300
106,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,70,23.642857142857142,71,23.714285714285715,0,0.8510034084320068
83,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,120,53.68421052631579,121,53.94736842105263,0,230.410404920578
583,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,89,21,,,,300
366,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,183,57.1764705882353,,,,300
241,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,207,91.6923076923077,,,,300
985,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,282,117.45,286,117.05,0,246.5581693649292
204,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,204,100.27272727272727,204,100.18181818181819,0,190.48050999641418
109,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,76,16.333333333333332,80,16.333333333333332,0,0.08590459823608398
533,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,323,141.7058823529412,324,142.1764705882353,0,23.508827209472656
396,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,209,81.15789473684211,,,,300
573,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,72,30.142857142857142,,,,300
739,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,214,99.36842105263158,,,,300
850,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,119,48,120,48.0625,0,237.39786767959595
3,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,237,108.42857142857143,,,,300
817,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,140,66.1875,141,66.3125,0,210.74751210212708
972,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,152,50.642857142857146,,,,300
396,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,209,81.15789473684211,209,80.94736842105263,0,283.6332640647888
103,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,270,153.6,,,,300
349,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,150,54.266666666666666,,,,300
574,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,48,15,49,15,0,103.55023503303528
631,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,212,76.3125,,,,300
679,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,600,293.55555555555554,600,293.22222222222223,0,208.53794813156128
69,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,47,11.11111111111111,,,,300
399,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,217,92,219,92,0,217.595641374588
982,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,415,204.27272727272728,,,,300
303,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,126,41.714285714285715,,,,32.68072271347046
716,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,82,30.692307692307693,,,,300
855,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,120,42.92857142857143,,,,300
676,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,49,9,73,9,0,2.2114570140838623
558,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,216,77.22222222222223,,,,300
370,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,87,20.142857142857142,87,20.142857142857142,0,0.5995285511016846
447,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,155,61.5,158,61.4,0,207.9193079471588
685,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,39,5.857142857142857,,,,33.54742121696472
592,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,168,54.142857142857146,168,54.142857142857146,0,213.88592386245728
924,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,123,63.75,123,63.5,0,0.16974472999572754
851,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,173,63.625,,,,300
745,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,143,60.13333333333333,143,60.333333333333336,0,218.65083813667297
448,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,45,12.375,46,12.375,0,0.05505871772766113
976,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,216,94.42857142857143,,,,300
22,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,312,150.69230769230768,312,150.6153846153846,0,186.3261947631836
7,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,132,42.75,,,,300
859,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,191,68.70588235294117,,,,300
756,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,304,130.42857142857142,,,,72.29334545135498
487,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,169,64,,,,300
262,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,80,27.625,,,,300
327,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,135,70,135,69.9090909090909,0,184.94718480110168
973,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,246,100.15384615384616,247,99.76923076923077,0,194.40989589691162
75,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,129,51,128,51,0,223.8910744190216
65,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,506,263.1666666666667,,,,300
328,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,79,6,82,6,0,0.017102479934692383
292,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,234,126.75,,,,300
856,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,47,4.166666666666667,,,,3.8728907108306885
712,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,50,8,50,8,0,0.022650957107543945
477,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,187,80.44444444444444,,,,300
345,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,109,48.1,,,,300
639,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,127,50.69230769230769,,,,300
296,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,131,65.3,,,,300
61,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,200,88.57142857142857,,,,300
214,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,195,72.5,196,72.83333333333333,0,11.163107872009277
968,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,60,11.571428571428571,,,,34.03830409049988
119,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,125,58.7,141,58.7,0,159.09132385253906
523,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,291,153.9,292,154.6,0,231.42417097091675
266,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,368,185.83333333333334,,,,300
375,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,23,3.6666666666666665,,,,5.712235450744629
93,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,69,5.4,69,5.4,0,0.011209487915039062
483,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,117,38.5,,,,300
554,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,506,231.08333333333334,,,,300
621,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,67,18.555555555555557,67,18.555555555555557,0,12.074287176132202
116,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,76,16.375,85,16.375,0,0.9621977806091309
295,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,73,23.444444444444443,91,23.444444444444443,0,0.3933267593383789
550,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,163,76.66666666666667,,,,2.6333134174346924
914,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,285,134,286,133.9,0,248.81333947181702
320,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,309,153.15,,,,300
198,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,108,43.833333333333336,107,43.833333333333336,0,227.4330313205719
412,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,120,47.588235294117645,,,,300
340,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,113,26.142857142857142,113,26.142857142857142,0,0.12694334983825684
535,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,77,32.0625,,,,300
260,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,107,34.5,,,,3.8401923179626465
12,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,245,119.86666666666666,245,119.73333333333333,0,208.96550345420837
986,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,228,100.33333333333333,,,,10.121124982833862
823,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,43,3.6,,,,0.5045983791351318
478,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,87,38.714285714285715,88,38.714285714285715,0,209.37893199920654
775,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,559,263.53846153846155,560,263.46153846153845,0,202.94339728355408
207,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,162,53,,,,300
273,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,90,18.375,92,18.375,0,0.7758548259735107
649,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,145,51.06666666666667,145,51.266666666666666,0,213.93856263160706
531,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,209,76.44444444444444,,,,300
544,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,98,41.63157894736842,98,41.473684210526315,0,235.74057483673096
203,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,278,166.3125,,,,300
491,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,236,95,237,95.45454545454545,0,0.2583656311035156
838,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,195,81.35,,,,300
324,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,161,74.71428571428571,,,,300
171,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,179,76.45454545454545,181,76.63636363636364,0,1.3618016242980957
793,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,335,175.55555555555554,335,175.38888888888889,0,49.52862787246704
828,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,176,74.61538461538461,176,74.84615384615384,0,0.45771169662475586
830,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,77,32.388888888888886,,,,300
513,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,557,271.7857142857143,559,271.64285714285717,0,213.2795922756195
328,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,79,6,,,,0.2589538097381592
129,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,119,50.93333333333333,119,51,0,211.77792835235596
224,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,282,152.11764705882354,283,152.64705882352942,0,228.46904611587524
870,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,322,130.5,323,130.8,0,240.1952564716339
635,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,90,17.833333333333332,,,,4.56907320022583
196,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,540,301.7647058823529,,,,300
539,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,101,40.333333333333336,,,,300
773,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,53,16.583333333333332,,,,300
611,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,131,59.8,139,59.8,0,231.30215525627136
654,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,121,40,,,,300
917,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,72,25.9375,,,,300
935,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,51,11.166666666666666,,,,4.522992134094238
783,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,724,380.5,,,,300
166,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,253,121,,,,300
650,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,491,238.6153846153846,,,,300
943,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,190,89.76470588235294,190,90,0,225.82730889320374
162,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,124,46.07692307692308,,,,300
896,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,116,40.666666666666664,123,40.666666666666664,0,5.268613576889038
787,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,130,62.888888888888886,,,,300
755,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,30,2.4,,,,0.2876007556915283
913,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,192,70.75,,,,300
834,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,113,41.4,,,,300
777,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,129,45.13333333333333,,,,300
899,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,295,128.85714285714286,296,128.78571428571428,0,194.27354860305786
722,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,29,7.8,29,7.8,0,1.2293298244476318
192,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,75,19.444444444444443,,,,300
318,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,192,73.42105263157895,193,73.52631578947368,0,242.6525936126709
45,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,111,44.36363636363637,111,44.45454545454545,0,10.210803508758545
468,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,316,169,317,169.78947368421052,0,197.75060606002808
307,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,71,21.1,,,,300
187,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,68,28.11764705882353,69,28.176470588235293,0,227.86015033721924
27,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,97,49.8,,,,300
435,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,105,44.416666666666664,,,,300
722,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,29,7.8,,,,2.219027280807495
467,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,92,28,101,28,0,0.41676878929138184
350,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,103,31.666666666666668,106,31.666666666666668,0,7.503340244293213
512,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,385,175.45,,,,300
758,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,151,65.66666666666667,,,,300
285,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,21,4.5,21,4.5,0,0.016277551651000977
904,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,336,159.1,338,159.3,0,167.53392219543457
188,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,99,30.22222222222222,102,30.22222222222222,0,18.92901372909546
516,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,189,82.5,,,,300
838,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,195,81.35,195,81.45,0,242.4103081226349
656,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,174,66.8125,174,66.875,0,229.9588761329651
224,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,282,152.11764705882354,,,,300
161,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,149,69.81818181818181,153,69.81818181818181,0,188.85903000831604
481,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,75,14.4,79,14.4,0,0.027615070343017578
149,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,108,39,,,,300
837,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,253,102.05,255,102.55,0,217.37240362167358
938,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,143,59.23529411764706,,,,300
431,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,59,13.75,,,,300
23,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,185,80.0625,,,,300
554,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,506,231.08333333333334,507,231.08333333333334,0,190.21383571624756
817,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,140,66.1875,,,,300
683,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,224,82.11111111111111,,,,300
136,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,200,98.9090909090909,200,98.81818181818181,0,190.10865139961243
601,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,484,241.53846153846155,485,240.46153846153845,0,203.1012647151947
754,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,98,30.416666666666668,,,,300
860,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,245,94.73684210526316,246,94.47368421052632,0,239.3023281097412
439,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,161,58.5,,,,300
791,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,55,12.571428571428571,,,,37.68324160575867
673,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,180,64.125,,,,300
634,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,65,10.5,,,,4.248873949050903
329,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,93,21.714285714285715,,,,29.803745985031128
503,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,285,117.05,286,117.35,0,239.98974061012268
930,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,70,17.625,,,,300
139,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,206,84.15,208,83.95,0,226.90509009361267
234,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,537,246.15384615384616,538,246.69230769230768,0,203.41654801368713
141,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,134,36.9,,,,300
889,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,180,89.05555555555556,180,89.05555555555556,0,191.6884274482727
732,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,224,102.93333333333334,231,103,0,241.38481974601746
308,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,194,88.07692307692308,196,87.76923076923077,0,199.9516773223877
677,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,115,52.75,,,,300
55,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,120,55.5,121,55.7,0,4.132932662963867
145,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,51,21.466666666666665,,,,300
934,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,186,66.72222222222223,,,,300
687,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,678,327.5882352941176,,,,300
307,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,71,21.1,71,21.1,0,1.5751316547393799
228,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,111,32.63636363636363,,,,300
813,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,169,84.53846153846153,,,,300
527,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,251,115.57142857142857,,,,33.317397117614746
953,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,95,41.166666666666664,95,41.166666666666664,0,0.7617354393005371
510,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,101,51.13333333333333,101,51.333333333333336,0,199.49231266975403
227,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,233,102.3157894736842,241,102.3157894736842,0,225.36843347549438
873,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,387,193.75,390,194.25,0,172.76020765304565
509,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,101,50.31578947368421,,,,300
743,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,214,74.11764705882354,,,,300
125,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,454,207.7,456,207,0,1.227487564086914
846,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,219,99.71428571428571,,,,39.28890943527222
612,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,45,12.909090909090908,45,12.909090909090908,0,217.67527198791504
664,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,69,23.333333333333332,,,,300
228,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,empty,1,111,32.63636363636363,117,32.63636363636363,0,0.24535107612609863
927,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,255,121,,,,300
718,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,39,7.333333333333333,,,,5.230473518371582
156,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,190,63.76923076923077,,,,300
38,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,timeout,,307,131.88888888888889,,,,300
148,calculate_avg_wait_time_with_release_dates,0.005,0.01,SWAP_ALL,exhausted,,116,47.6,,,,0.38203930854797363
