id,utility_function,utility_threshold,privacy_threshold,transformation,outcome
46,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
47,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
48,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
49,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
50,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
51,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
52,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
53,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
54,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
55,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
56,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
57,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
58,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
59,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
60,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
61,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
62,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
63,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
64,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
65,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
66,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
67,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
68,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
69,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
70,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
71,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
72,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
73,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
74,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
75,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
76,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
77,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
78,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
79,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
80,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
81,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
82,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
83,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
84,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
85,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
86,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
87,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
88,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
89,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
90,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
91,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
92,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
93,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
94,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
95,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
96,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
97,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
98,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
99,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
100,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
101,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
102,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
103,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
104,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
105,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
106,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
107,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
108,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
109,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
110,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
111,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
112,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
113,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
114,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
115,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
116,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
117,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
118,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
119,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
120,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
121,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
122,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
123,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
124,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
125,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
126,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
127,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
128,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
129,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
130,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
131,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
132,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
133,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
134,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
135,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
136,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
137,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
138,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
139,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
140,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
141,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
142,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
143,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
144,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
145,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
146,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
147,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
148,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
149,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
150,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
151,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
152,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
153,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
154,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
155,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
156,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
157,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
158,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
159,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
160,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
161,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
162,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
163,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
164,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
165,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
166,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
167,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
168,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
169,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
170,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
171,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
172,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
173,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
174,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
175,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
176,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
177,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
178,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
179,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
180,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
181,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
182,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
183,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
184,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
185,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
186,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
187,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
188,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
189,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
190,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
191,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
192,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
193,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
194,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
195,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
196,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
197,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
198,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
199,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
200,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
201,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
202,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
203,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
204,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
205,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
206,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
207,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
208,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
209,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
210,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
211,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
212,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
213,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
214,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
215,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
216,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
217,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
218,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
219,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
220,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
221,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
222,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
223,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
224,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
225,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
226,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
227,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
228,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
229,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
230,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
231,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
232,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
233,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
234,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
235,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
236,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
237,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
238,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
239,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
240,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
241,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
242,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
243,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
244,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
245,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
246,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
247,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
248,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
249,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
250,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
251,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
252,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
253,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
254,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
255,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
256,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
257,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
258,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
259,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
260,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
261,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
262,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
263,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
264,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
265,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
266,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
267,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
268,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
269,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
270,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
271,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
272,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
273,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
274,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
275,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
276,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
277,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
278,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
279,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
280,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
281,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
282,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
283,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
284,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
285,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
286,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
287,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
288,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
289,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
290,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
291,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
292,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
293,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
294,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
295,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
296,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
297,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
298,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
299,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
300,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
301,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
302,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
303,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
304,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
305,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
306,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
307,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
308,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
309,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
310,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
311,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
312,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
313,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
314,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,non-empty
315,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
316,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
317,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
318,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
319,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
320,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
321,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
322,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
323,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
324,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
325,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
326,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
327,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
328,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
329,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
330,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
331,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
332,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
333,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
334,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
335,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
336,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
337,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
338,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
339,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
340,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
341,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
342,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
343,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
344,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
345,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
346,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
347,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
348,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
349,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
350,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
351,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
352,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
353,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
354,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
355,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
356,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
357,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
358,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
359,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
360,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
361,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
362,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
363,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
364,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
365,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
366,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
367,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
368,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
369,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
370,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
371,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
372,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
373,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
374,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
375,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
376,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
377,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
378,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
379,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
380,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
381,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
382,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
383,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
384,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
385,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
386,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
387,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
388,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
389,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
390,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
391,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
392,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
393,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
394,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
395,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
396,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
397,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
398,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
399,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
400,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
401,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
402,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
403,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
404,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
405,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
406,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
407,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
408,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
409,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
410,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
411,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
412,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
413,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
414,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
415,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
416,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
417,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
418,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
419,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
420,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,both
421,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
422,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
423,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
424,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
425,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
426,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
427,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
428,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
429,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
430,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
431,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
432,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
433,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
434,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
435,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
436,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
437,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
438,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
439,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
440,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
441,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
442,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,exhausted
443,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
444,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
445,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
446,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
447,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,timeout
448,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
449,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
450,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
451,calculate_avg_wait_time,0.005,0.01,ALT_MOVE,empty
